time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
1.67,OWN_NOTCAS,INTR_NOTCAS,0.0,12614.2,485.8,485.8,61.30,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15485.8,15485.8,-8.33,-8.33
1.67,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12614.2,-485.8,-485.8,61.30,0.0,CLEAR,0,15485.8,15485.8,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.70,OWN_NOTCAS,INTR_NOTCAS,0.0,12607.3,485.6,485.6,61.27,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15485.6,15485.6,-8.33,-8.33
1.70,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12607.3,-485.6,-485.6,61.27,0.0,CLEAR,0,15485.6,15485.6,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.73,OWN_NOTCAS,INTR_NOTCAS,0.0,12600.5,485.3,485.3,61.23,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15485.3,15485.3,-8.33,-8.33
1.73,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12600.5,-485.3,-485.3,61.23,0.0,CLEAR,0,15485.3,15485.3,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.77,OWN_NOTCAS,INTR_NOTCAS,0.0,12593.6,485.0,485.0,61.20,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15485.0,15485.0,-8.33,-8.33
1.77,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12593.6,-485.0,-485.0,61.20,0.0,CLEAR,0,15485.0,15485.0,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.80,OWN_NOTCAS,INTR_NOTCAS,0.0,12586.7,484.7,484.7,61.17,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15484.7,15484.7,-8.33,-8.33
1.80,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12586.7,-484.7,-484.7,61.17,0.0,CLEAR,0,15484.7,15484.7,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.83,OWN_NOTCAS,INTR_NOTCAS,0.0,12579.9,484.4,484.4,61.13,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15484.4,15484.4,-8.33,-8.33
1.83,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12579.9,-484.4,-484.4,61.13,0.0,CLEAR,0,15484.4,15484.4,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.87,OWN_NOTCAS,INTR_NOTCAS,0.0,12573.0,484.2,484.2,61.10,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15484.2,15484.2,-8.33,-8.33
1.87,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12573.0,-484.2,-484.2,61.10,0.0,CLEAR,0,15484.2,15484.2,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.90,OWN_NOTCAS,INTR_NOTCAS,0.0,12566.2,483.9,483.9,61.07,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15483.9,15483.9,-8.33,-8.33
1.90,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12566.2,-483.9,-483.9,61.07,0.0,CLEAR,0,15483.9,15483.9,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.93,OWN_NOTCAS,INTR_NOTCAS,0.0,12559.3,483.6,483.6,61.03,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15483.6,15483.6,-8.33,-8.33
1.93,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12559.3,-483.6,-483.6,61.03,0.0,CLEAR,0,15483.6,15483.6,-8.33,-8.33,15000.0,15000.0,0.00,0.00
1.97,OWN_NOTCAS,INTR_NOTCAS,0.0,12552.4,483.3,483.3,61.00,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15483.3,15483.3,-8.33,-8.33
1.97,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12552.4,-483.3,-483.3,61.00,0.0,CLEAR,0,15483.3,15483.3,-8.33,-8.33,15000.0,15000.0,0.00,0.00
2.00,OWN_NOTCAS,INTR_NOTCAS,0.0,12545.6,483.1,483.1,60.97,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15483.1,15483.1,-8.33,-8.33
2.00,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12545.6,-483.1,-483.1,60.97,0.0,CLEAR,0,15483.1,15483.1,-8.33,-8.33,15000.0,15000.0,0.00,0.00
2.03,OWN_NOTCAS,INTR_NOTCAS,0.0,12538.7,482.8,482.8,60.93,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15482.8,15482.8,-8.33,-8.33
2.03,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12538.7,-482.8,-482.8,60.93,0.0,CLEAR,0,15482.8,15482.8,-8.33,-8.33,15000.0,15000.0,0.00,0.00
2.07,OWN_NOTCAS,INTR_NOTCAS,0.0,12531.9,482.5,482.5,60.90,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15482.5,15482.5,-8.33,-8.33
2.07,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12531.9,-482.5,-482.5,60.90,0.0,CLEAR,0,15482.5,15482.5,-8.33,-8.33,15000.0,15000.0,0.00,0.00
2.10,OWN_NOTCAS,INTR_NOTCAS,0.0,12525.0,482.2,482.2,60.87,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15482.2,15482.2,-8.33,-8.33
2.10,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12525.0,-482.2,-482.2,60.87,0.0,CLEAR,0,15482.2,15482.2,-8.33,-8.33,15000.0,15000.0,0.00,0.00
2.13,OWN_NOTCAS,INTR_NOTCAS,0.0,12518.1,481.9,481.9,60.83,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15481.9,15481.9,-8.33,-8.33
2.13,INTR_NOTCAS,OWN_NOTCAS,-0.0,-12518.1,-481.9,-481.9,60.83,0.0,CLEAR,0,15481.9,15481.9,-8.33,-8.33,15000.0,15000.0,0.00,0.00
2.17,OWN_NOTCAS,INTR_NOTCAS,0.0,12511.3,481.7,481.7,60.80,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15481.7,15481.7,-8.33,-8.33
