time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
1.20,INTR_BADVS,OWN_BADVS,-9126.8,-15808.0,-979.2,-979.2,84.48,0.0,CLEAR,0,15979.2,15979.2,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.23,OWN_BADVS,INTR_BADVS,9123.2,15801.8,978.6,978.6,84.45,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15978.6,15978.6,-16.89,-25.00
1.23,INTR_BADVS,OWN_BADVS,-9123.2,-15801.8,-978.6,-978.6,84.45,0.0,CLEAR,0,15978.6,15978.6,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.27,OWN_BADVS,INTR_BADVS,9119.6,15795.5,978.0,978.0,84.41,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15978.0,15978.0,-16.89,-25.00
1.27,INTR_BADVS,OWN_BADVS,-9119.6,-15795.5,-978.0,-978.0,84.41,0.0,CLEAR,0,15978.0,15978.0,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.30,OWN_BADVS,INTR_BADVS,9116.0,15789.3,977.5,977.5,84.38,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15977.5,15977.5,-16.89,-25.00
1.30,INTR_BADVS,OWN_BADVS,-9116.0,-15789.3,-977.5,-977.5,84.38,0.0,CLEAR,0,15977.5,15977.5,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.33,OWN_BADVS,INTR_BADVS,9112.4,15783.1,976.9,976.9,84.35,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15976.9,15976.9,-16.89,-25.00
1.33,INTR_BADVS,OWN_BADVS,-9112.4,-15783.1,-976.9,-976.9,84.35,0.0,CLEAR,0,15976.9,15976.9,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.37,OWN_BADVS,INTR_BADVS,9108.8,15776.8,976.4,976.4,84.31,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15976.4,15976.4,-16.89,-25.00
1.37,INTR_BADVS,OWN_BADVS,-9108.8,-15776.8,-976.4,-976.4,84.31,0.0,CLEAR,0,15976.4,15976.4,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.40,OWN_BADVS,INTR_BADVS,9105.2,15770.6,975.8,975.8,84.28,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15975.8,15975.8,-16.89,-25.00
1.40,INTR_BADVS,OWN_BADVS,-9105.2,-15770.6,-975.8,-975.8,84.28,0.0,CLEAR,0,15975.8,15975.8,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.43,OWN_BADVS,INTR_BADVS,9101.6,15764.3,975.2,975.2,84.25,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15975.2,15975.2,-16.89,-25.00
1.43,INTR_BADVS,OWN_BADVS,-9101.6,-15764.3,-975.2,-975.2,84.25,0.0,CLEAR,0,15975.2,15975.2,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.47,OWN_BADVS,INTR_BADVS,9098.0,15758.1,974.7,974.7,84.21,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15974.7,15974.7,-16.89,-25.00
1.47,INTR_BADVS,OWN_BADVS,-9098.0,-15758.1,-974.7,-974.7,84.21,0.0,CLEAR,0,15974.7,15974.7,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.50,OWN_BADVS,INTR_BADVS,9094.3,15751.9,974.1,974.1,84.18,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15974.1,15974.1,-16.89,-25.00
1.50,INTR_BADVS,OWN_BADVS,-9094.3,-15751.9,-974.1,-974.1,84.18,0.0,CLEAR,0,15974.1,15974.1,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.53,OWN_BADVS,INTR_BADVS,9090.7,15745.6,973.5,973.5,84.15,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15973.5,15973.5,-16.89,-25.00
1.53,INTR_BADVS,OWN_BADVS,-9090.7,-15745.6,-973.5,-973.5,84.15,0.0,CLEAR,0,15973.5,15973.5,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.57,OWN_BADVS,INTR_BADVS,9087.1,15739.4,973.0,973.0,84.11,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15973.0,15973.0,-16.89,-25.00
1.57,INTR_BADVS,OWN_BADVS,-9087.1,-15739.4,-973.0,-973.0,84.11,0.0,CLEAR,0,15973.0,15973.0,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.60,OWN_BADVS,INTR_BADVS,9083.5,15733.2,972.4,972.4,84.08,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15972.4,15972.4,-16.89,-25.00
1.60,INTR_BADVS,OWN_BADVS,-9083.5,-15733.2,-972.4,-972.4,84.08,0.0,CLEAR,0,15972.4,15972.4,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.63,OWN_BADVS,INTR_BADVS,9079.9,15726.9,971.8,971.8,84.05,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15971.8,15971.8,-16.89,-25.00
1.63,INTR_BADVS,OWN_BADVS,-9079.9,-15726.9,-971.8,-971.8,84.05,0.0,CLEAR,0,15971.8,15971.8,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.67,OWN_BADVS,INTR_BADVS,9076.3,15720.7,971.3,971.3,84.01,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15971.3,15971.3,-16.89,-25.00
1.67,INTR_BADVS,OWN_BADVS,-9076.3,-15720.7,-971.3,-971.3,84.01,0.0,CLEAR,0,15971.3,15971.3,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.70,OWN_BADVS,INTR_BADVS,9072.7,15714.5,970.7,970.7,83.98,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15970.7,15970.7,-16.89,-25.00
1.70,INTR_BADVS,OWN_BADVS,-9072.7,-15714.5,-970.7,-970.7,83.98,0.0,CLEAR,0,15970.7,15970.7,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.73,OWN_BADVS,INTR_BADVS,9069.1,15708.2,970.2,970.2,83.95,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15970.2,15970.2,-16.89,-25.00
1.73,INTR_BADVS,OWN_BADVS,-9069.1,-15708.2,-970.2,-970.2,83.95,0.0,CLEAR,0,15970.2,15970.2,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.77,OWN_BADVS,INTR_BADVS,9065.5,15702.0,969.6,969.6,83.91,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15969.6,15969.6,-16.89,-25.00
1.77,INTR_BADVS,OWN_BADVS,-9065.5,-15702.0,-969.6,-969.6,83.91,0.0,CLEAR,0,15969.6,15969.6,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.80,OWN_BADVS,INTR_BADVS,9061.9,15695.7,969.0,969.0,83.88,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15969.0,15969.0,-16.89,-25.00
1.80,INTR_BADVS,OWN_BADVS,-9061.9,-15695.7,-969.0,-969.0,83.88,0.0,CLEAR,0,15969.0,15969.0,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.83,OWN_BADVS,INTR_BADVS,9058.3,15689.5,968.5,968.5,83.85,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15968.5,15968.5,-16.89,-25.00
1.83,INTR_BADVS,OWN_BADVS,-9058.3,-15689.5,-968.5,-968.5,83.85,0.0,CLEAR,0,15968.5,15968.5,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.87,OWN_BADVS,INTR_BADVS,9054.7,15683.3,967.9,967.9,83.81,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15967.9,15967.9,-16.89,-25.00
1.87,INTR_BADVS,OWN_BADVS,-9054.7,-15683.3,-967.9,-967.9,83.81,0.0,CLEAR,0,15967.9,15967.9,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.90,OWN_BADVS,INTR_BADVS,9051.1,15677.0,967.3,967.3,83.78,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15967.3,15967.3,-16.89,-25.00
1.90,INTR_BADVS,OWN_BADVS,-9051.1,-15677.0,-967.3,-967.3,83.78,0.0,CLEAR,0,15967.3,15967.3,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.93,OWN_BADVS,INTR_BADVS,9047.5,15670.8,966.8,966.8,83.75,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15966.8,15966.8,-16.89,-25.00
1.93,INTR_BADVS,OWN_BADVS,-9047.5,-15670.8,-966.8,-966.8,83.75,0.0,CLEAR,0,15966.8,15966.8,-16.89,-25.00,15000.0,15000.0,0.00,0.00
1.97,OWN_BADVS,INTR_BADVS,9043.9,15664.6,966.2,966.2,83.71,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15966.2,15966.2,-16.89,-25.00
1.97,INTR_BADVS,OWN_BADVS,-9043.9,-15664.6,-966.2,-966.2,83.71,0.0,CLEAR,0,15966.2,15966.2,-16.89,-25.00,15000.0,15000.0,0.00,0.00
2.00,OWN_BADVS,INTR_BADVS,9040.3,15658.3,965.7,965.7,83.68,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15965.7,15965.7,-16.89,-25.00
2.00,INTR_BADVS,OWN_BADVS,-9040.3,-15658.3,-965.7,-965.7,83.68,0.0,CLEAR,0,15965.7,15965.7,-16.89,-25.00,15000.0,15000.0,0.00,0.00
2.03,OWN_BADVS,INTR_BADVS,9036.7,15652.1,965.1,965.1,83.65,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15965.1,15965.1,-16.89,-25.00
2.03,INTR_BADVS,OWN_BADVS,-9036.7,-15652.1,-965.1,-965.1,83.65,0.0,CLEAR,0,15965.1,15965.1,-16.89,-25.00,15000.0,15000.0,0.00,0.00
2.07,OWN_BADVS,INTR_BADVS,9033.1,15645.8,964.5,964.5,83.61,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15964.5,15964.5,-16.89,-25.00
2.07,INTR_BADVS,OWN_BADVS,-9033.1,-15645.8,-964.5,-964.5,83.61,0.0,CLEAR,0,15964.5,15964.5,-16.89,-25.00,15000.0,15000.0,0.00,0.00
2.10,OWN_BADVS,INTR_BADVS,9029.5,15639.6,964.0,964.0,83.58,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15964.0,15964.0,-16.89,-25.00
2.10,INTR_BADVS,OWN_BADVS,-9029.5,-15639.6,-964.0,-964.0,83.58,0.0,CLEAR,0,15964.0,15964.0,-16.89,-25.00,15000.0,15000.0,0.00,0.00
2.13,OWN_BADVS,INTR_BADVS,9025.9,15633.4,963.4,963.4,83.55,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15963.4,15963.4,-16.89,-25.00
2.13,INTR_BADVS,OWN_BADVS,-9025.9,-15633.4,-963.4,-963.4,83.55,0.0,CLEAR,0,15963.4,15963.4,-16.89,-25.00,15000.0,15000.0,0.00,0.00
2.17,OWN_BADVS,INTR_BADVS,9022.3,15627.1,962.8,962.8,83.51,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15962.8,15962.8,-16.89,-25.00
2.17,INTR_BADVS,OWN_BADVS,-9022.3,-15627.1,-962.8,-962.8,83.51,0.0,CLEAR,0,15962.8,15962.8,-16.89,-25.00,15000.0,15000.0,0.00,0.00
2.20,OWN_BADVS,INTR_BADVS,9018.7,15620.9,962.3,962.3,83.48,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15962.3,15962.3,-16.89,-25.00
2.20,INTR_BADVS,OWN_BADVS,-9018.7,-15620.9,-962.3,-962.3,83.48,0.0,CLEAR,0,15962.3,15962.3,-16.89,-25.00,15000.0,15000.0,0.00,0.00
2.23,OWN_BADVS,INTR_BADVS,9015.1,15614.7,961.7,961.7,83.45,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15961.7,15961.7,-16.89,-25.00
